source	target	polarity
ncbigene:3576	ncbigene:55586	1
ncbigene:6929	ncbigene:9958	1
ncbigene:2100	ncbigene:158	1
ncbigene:6929	ncbigene:5897	1
ncbigene:5594	ncbigene:6774	1
ncbigene:10724	ncbigene:9531	1
ncbigene:9241	ncbigene:3067	1
ncbigene:9241	ncbigene:90317	1
ncbigene:5588	ncbigene:2905	1
ncbigene:6925	ncbigene:23414	1
ncbigene:1364	ncbigene:2817	1
ncbigene:818	ncbigene:10018	1
ncbigene:9241	ncbigene:3709	1
ncbigene:472	ncbigene:10542	1
ncbigene:1452	ncbigene:388	1
ncbigene:2002	ncbigene:5190	1
ncbigene:4763	ncbigene:3249	1
ncbigene:7525	ncbigene:1950	1
ncbigene:9241	ncbigene:23451	1
ncbigene:382	ncbigene:3680	1
ncbigene:2626	ncbigene:11040	1
ncbigene:9241	ncbigene:23118	1
ncbigene:4683	ncbigene:9126	1
ncbigene:983	ncbigene:5604	1
ncbigene:5578	ncbigene:396	1
ncbigene:3172	ncbigene:51347	1
ncbigene:735	ncbigene:733	1
ncbigene:861	ncbigene:3562	1
ncbigene:891	ncbigene:23175	1
ncbigene:5594	ncbigene:96764	1
ncbigene:4205	ncbigene:54363	1
ncbigene:2114	ncbigene:8843	1
ncbigene:2475	ncbigene:79724	1
ncbigene:3553	ncbigene:1604	1
ncbigene:7124	ncbigene:837	1
ncbigene:3265	ncbigene:7442	1
ncbigene:9241	ncbigene:55191	1
ncbigene:6885	ncbigene:3181	1
ncbigene:3659	ncbigene:2342	1
ncbigene:2932	ncbigene:7392	1
ncbigene:1432	ncbigene:3920	1
ncbigene:7157	ncbigene:55529	1
ncbigene:5156	ncbigene:8440	1
ncbigene:1875	ncbigene:890	1
ncbigene:5465	ncbigene:22871	1
ncbigene:10724	ncbigene:79833	1
ncbigene:5347	ncbigene:10910	1
ncbigene:6775	ncbigene:4507	1
ncbigene:7424	ncbigene:6416	1
ncbigene:5566	ncbigene:6011	1
ncbigene:1950	ncbigene:572	1
ncbigene:2551	ncbigene:8318	1
ncbigene:5595	ncbigene:10810	1
ncbigene:5580	ncbigene:3985	1
ncbigene:4204	ncbigene:2572	1
ncbigene:10645	ncbigene:8536	1
ncbigene:51588	ncbigene:4929	1
ncbigene:2950	ncbigene:2735	1
ncbigene:10683	ncbigene:4851	1
ncbigene:4303	ncbigene:4176	1
ncbigene:1432	ncbigene:5321	1
ncbigene:2869	ncbigene:155	1
ncbigene:9212	ncbigene:3925	1
ncbigene:860	ncbigene:604	1
ncbigene:116443	ncbigene:11131	1
ncbigene:2822	ncbigene:248	1
ncbigene:351	ncbigene:10317	1
ncbigene:2908	ncbigene:3552	1
ncbigene:9241	ncbigene:255738	1
ncbigene:8505	ncbigene:1938	1
ncbigene:1026	ncbigene:5599	1
ncbigene:2100	ncbigene:2571	1
ncbigene:3718	ncbigene:3597	1
ncbigene:5578	ncbigene:56302	1
ncbigene:5078	ncbigene:5902	1
ncbigene:1453	ncbigene:25865	1
ncbigene:8644	ncbigene:60	1
ncbigene:10724	ncbigene:4741	1
ncbigene:2958	ncbigene:112755	1
ncbigene:6195	ncbigene:1111	1
ncbigene:91	ncbigene:4093	1
ncbigene:2952	ncbigene:65110	1
ncbigene:367	ncbigene:5160	1
ncbigene:2113	ncbigene:285	1
ncbigene:9241	ncbigene:4200	1
ncbigene:5288	ncbigene:161	1
ncbigene:11035	ncbigene:1147	1
ncbigene:801	ncbigene:10021	1
ncbigene:3064	ncbigene:26999	1
ncbigene:6093	ncbigene:23162	1
ncbigene:4204	ncbigene:6750	1
ncbigene:1147	ncbigene:5971	1
ncbigene:5599	ncbigene:860	1
ncbigene:6667	ncbigene:1889	1
ncbigene:5465	ncbigene:7050	1
ncbigene:6775	ncbigene:5908	1
ncbigene:5093	ncbigene:999	1
ncbigene:8021	ncbigene:6636	1
ncbigene:2864	ncbigene:9630	1
ncbigene:6667	ncbigene:23171	1
ncbigene:9429	ncbigene:7422	1
ncbigene:5578	ncbigene:48	1
ncbigene:3630	ncbigene:26354	1
ncbigene:3725	ncbigene:1200	1
ncbigene:5516	ncbigene:4140	1
ncbigene:9353	ncbigene:22854	1
ncbigene:10724	ncbigene:1968	1
ncbigene:5567	ncbigene:19	1
ncbigene:4905	ncbigene:6616	1
ncbigene:6776	ncbigene:23295	1
ncbigene:6773	ncbigene:3782	1
ncbigene:7534	ncbigene:5810	1
ncbigene:2205	ncbigene:3059	1
ncbigene:5290	ncbigene:7168	1
ncbigene:9241	ncbigene:8325	1
ncbigene:6502	ncbigene:6929	1
ncbigene:10724	ncbigene:25929	1
ncbigene:2524	ncbigene:6948	1
ncbigene:5607	ncbigene:5603	1
ncbigene:9241	ncbigene:6487	1
ncbigene:9475	ncbigene:4478	1
ncbigene:4899	ncbigene:9973	1
ncbigene:4899	ncbigene:138199	1
ncbigene:9241	ncbigene:5152	1
ncbigene:2551	ncbigene:2923	1
ncbigene:170506	ncbigene:3665	1
ncbigene:9241	ncbigene:84628	1
ncbigene:51176	ncbigene:4301	1
ncbigene:2002	ncbigene:4170	1
ncbigene:4150	ncbigene:587	1
ncbigene:5465	ncbigene:5887	1
ncbigene:8842	ncbigene:6615	1
ncbigene:2309	ncbigene:5159	1
ncbigene:5566	ncbigene:5781	1
ncbigene:25805	ncbigene:650	1
ncbigene:5521	ncbigene:8844	1
ncbigene:5566	ncbigene:84254	1
ncbigene:351	ncbigene:3443	1
ncbigene:5465	ncbigene:6338	1
ncbigene:2309	ncbigene:9314	1
ncbigene:9241	ncbigene:6434	1
ncbigene:6776	ncbigene:80317	1
ncbigene:3586	ncbigene:1435	1
ncbigene:1277	ncbigene:7409	1
ncbigene:9241	ncbigene:84874	1
ncbigene:3172	ncbigene:3029	1
ncbigene:4899	ncbigene:22824	1
ncbigene:9241	ncbigene:3400	1
ncbigene:9252	ncbigene:2002	1
ncbigene:3630	ncbigene:9475	1
ncbigene:4150	ncbigene:1443	1
ncbigene:7398	ncbigene:2072	1
ncbigene:3630	ncbigene:56898	1
ncbigene:5594	ncbigene:6591	1
ncbigene:5568	ncbigene:5525	1
ncbigene:4773	ncbigene:1019	1
ncbigene:2950	ncbigene:10133	1
ncbigene:80310	ncbigene:6464	1
ncbigene:10724	ncbigene:51164	1
ncbigene:4005	ncbigene:10673	1
ncbigene:10718	ncbigene:2064	1
ncbigene:4150	ncbigene:27240	1
ncbigene:5562	ncbigene:10399	1
ncbigene:9429	ncbigene:2167	1
ncbigene:6425	ncbigene:81029	1
ncbigene:3837	ncbigene:3082	1
ncbigene:7024	ncbigene:10008	1
ncbigene:2100	ncbigene:9572	1
ncbigene:100101267	ncbigene:8487	1
ncbigene:409	ncbigene:2535	1
ncbigene:3630	ncbigene:4258	1
ncbigene:8772	ncbigene:4214	1
ncbigene:4860	ncbigene:57804	1
ncbigene:9241	ncbigene:1392	1
ncbigene:1050	ncbigene:9588	1
ncbigene:5587	ncbigene:2011	1
ncbigene:5934	ncbigene:995	1
ncbigene:5594	ncbigene:1958	1
ncbigene:10524	ncbigene:472	1
ncbigene:284	ncbigene:3265	1
ncbigene:9241	ncbigene:64321	1
ncbigene:7056	ncbigene:5624	1
ncbigene:3630	ncbigene:4591	1
ncbigene:9241	ncbigene:3135	1
ncbigene:5078	ncbigene:5569	1
ncbigene:83452	ncbigene:4124	1
ncbigene:2870	ncbigene:6355	1
ncbigene:5770	ncbigene:1436	1
ncbigene:149233	ncbigene:4790	1
ncbigene:5578	ncbigene:5894	1
ncbigene:3630	ncbigene:57693	1
ncbigene:2057	ncbigene:1399	1
ncbigene:23478	ncbigene:200916	1
ncbigene:351	ncbigene:3772	1
ncbigene:6776	ncbigene:2896	1
ncbigene:207	ncbigene:100132074	1
ncbigene:2688	ncbigene:9882	1
ncbigene:5159	ncbigene:2885	1
ncbigene:7398	ncbigene:80233	1
ncbigene:1051	ncbigene:8394	1
ncbigene:1453	ncbigene:4739	1
ncbigene:2002	ncbigene:6949	1
ncbigene:23511	ncbigene:53981	1
ncbigene:9241	ncbigene:5799	1
ncbigene:2868	ncbigene:2798	1
ncbigene:4067	ncbigene:9844	1
ncbigene:7157	ncbigene:5298	1
ncbigene:7050	ncbigene:23464	1
ncbigene:1045	ncbigene:3630	1
ncbigene:3708	ncbigene:6786	1
ncbigene:9241	ncbigene:26056	1
ncbigene:23308	ncbigene:5295	1
ncbigene:1312	ncbigene:212	1
ncbigene:5606	ncbigene:5601	1
ncbigene:1959	ncbigene:9536	1
ncbigene:9241	ncbigene:5828	1
ncbigene:1457	ncbigene:273	1
ncbigene:2253	ncbigene:1537	1
ncbigene:351	ncbigene:4481	1
ncbigene:6778	ncbigene:158	1
ncbigene:2534	ncbigene:6774	1
ncbigene:3576	ncbigene:83447	1
ncbigene:3718	ncbigene:3601	1
ncbigene:7161	ncbigene:5888	1
ncbigene:26086	ncbigene:1815	1
ncbigene:1025	ncbigene:22803	1
ncbigene:6945	ncbigene:10554	1
ncbigene:4802	ncbigene:10018	1
ncbigene:2114	ncbigene:3709	1
ncbigene:6667	ncbigene:27006	1
ncbigene:595	ncbigene:1875	1
ncbigene:6714	ncbigene:9855	1
ncbigene:7157	ncbigene:3785	1
ncbigene:1326	ncbigene:5605	1
ncbigene:2099	ncbigene:79258	1
ncbigene:4035	ncbigene:338	1
ncbigene:10724	ncbigene:22	1
ncbigene:10724	ncbigene:25796	1
ncbigene:8817	ncbigene:55845	1
ncbigene:3084	ncbigene:5291	1
ncbigene:7528	ncbigene:6134	1
ncbigene:6927	ncbigene:2538	1
ncbigene:5170	ncbigene:7048	1
ncbigene:8554	ncbigene:2494	1
ncbigene:2870	ncbigene:152	1
ncbigene:2099	ncbigene:3783	1
ncbigene:3630	ncbigene:9825	1
ncbigene:3630	ncbigene:6124	1
ncbigene:10724	ncbigene:4515	1
ncbigene:54822	ncbigene:301	1
ncbigene:1577	ncbigene:1340	1
ncbigene:6331	ncbigene:2902	1
ncbigene:4149	ncbigene:2597	1
ncbigene:351	ncbigene:54209	1
ncbigene:6662	ncbigene:5062	1
ncbigene:7124	ncbigene:6429	1
ncbigene:5468	ncbigene:34	1
ncbigene:2870	ncbigene:56413	1
ncbigene:6714	ncbigene:8633	1
ncbigene:10772	ncbigene:3178	1
ncbigene:351	ncbigene:8115	1
ncbigene:2475	ncbigene:23352	1
ncbigene:5566	ncbigene:59341	1
ncbigene:6774	ncbigene:4313	1
ncbigene:6667	ncbigene:30061	1
ncbigene:3064	ncbigene:81027	1
ncbigene:5430	ncbigene:4602	1
ncbigene:4905	ncbigene:440279	1
ncbigene:1457	ncbigene:10919	1
ncbigene:3630	ncbigene:2243	1
ncbigene:9475	ncbigene:2151	1
ncbigene:2932	ncbigene:8658	1
ncbigene:2113	ncbigene:80010	1
ncbigene:5601	ncbigene:572	1
ncbigene:6667	ncbigene:54541	1
ncbigene:9241	ncbigene:55229	1
ncbigene:351	ncbigene:8913	1
ncbigene:10724	ncbigene:7415	1
ncbigene:84876	ncbigene:5532	1
ncbigene:558	ncbigene:4067	1
ncbigene:6195	ncbigene:5598	1
ncbigene:183	ncbigene:6915	1
ncbigene:5777	ncbigene:3718	1
ncbigene:283106	ncbigene:1454	1
ncbigene:5728	ncbigene:10000	1
ncbigene:7514	ncbigene:2735	1
ncbigene:9212	ncbigene:8729	1
ncbigene:983	ncbigene:2801	1
ncbigene:124975	ncbigene:2913	1
ncbigene:775	ncbigene:5321	1
ncbigene:10049	ncbigene:259217	1
ncbigene:5566	ncbigene:5243	1
ncbigene:10724	ncbigene:27127	1
ncbigene:6929	ncbigene:3786	1
ncbigene:1386	ncbigene:23786	1
ncbigene:3551	ncbigene:4794	1
ncbigene:5347	ncbigene:5901	1
ncbigene:6578	ncbigene:506	1
ncbigene:23225	ncbigene:7341	1
ncbigene:1050	ncbigene:2805	1
ncbigene:3611	ncbigene:10398	1
ncbigene:3630	ncbigene:790	1
ncbigene:4891	ncbigene:2890	1
ncbigene:1499	ncbigene:4609	1
ncbigene:7474	ncbigene:7479	1
ncbigene:8717	ncbigene:8491	1
ncbigene:2099	ncbigene:382	1
ncbigene:1499	ncbigene:1739	1
ncbigene:6929	ncbigene:23509	1
ncbigene:6714	ncbigene:1493	1
ncbigene:5465	ncbigene:4000	1
ncbigene:9241	ncbigene:26007	1
ncbigene:4303	ncbigene:23049	1
ncbigene:9241	ncbigene:404672	1
ncbigene:2822	ncbigene:51299	1
ncbigene:6720	ncbigene:27018	1
ncbigene:7157	ncbigene:6507	1
ncbigene:7006	ncbigene:2247	1
ncbigene:2002	ncbigene:23417	1
ncbigene:6667	ncbigene:3300	1
ncbigene:1593	ncbigene:6097	1
ncbigene:51510	ncbigene:25978	1
ncbigene:4094	ncbigene:1859	1
ncbigene:5566	ncbigene:2119	1
ncbigene:5308	ncbigene:4915	1
ncbigene:4067	ncbigene:27071	1
ncbigene:2353	ncbigene:7157	1
ncbigene:4303	ncbigene:53371	1
ncbigene:695	ncbigene:114609	1
ncbigene:6776	ncbigene:1852	1
ncbigene:183	ncbigene:3684	1
ncbigene:3630	ncbigene:1106	1
ncbigene:472	ncbigene:10111	1
ncbigene:53632	ncbigene:4137	1
ncbigene:51167	ncbigene:3039	1
ncbigene:580	ncbigene:2175	1
ncbigene:2206	ncbigene:695	1
ncbigene:2033	ncbigene:5371	1
ncbigene:4067	ncbigene:3708	1
ncbigene:5170	ncbigene:207	1
ncbigene:4211	ncbigene:111	1
ncbigene:9241	ncbigene:51706	1
ncbigene:5720	ncbigene:9020	1
ncbigene:6773	ncbigene:3107	1
ncbigene:9241	ncbigene:6546	1
ncbigene:3576	ncbigene:64221	1
ncbigene:9241	ncbigene:8531	1
ncbigene:6714	ncbigene:3880	1
ncbigene:973	ncbigene:933	1
ncbigene:6778	ncbigene:6356	1
ncbigene:3630	ncbigene:27130	1
ncbigene:9241	ncbigene:23708	1
ncbigene:4005	ncbigene:947	1
ncbigene:6446	ncbigene:23385	1
ncbigene:4914	ncbigene:391	1
ncbigene:1452	ncbigene:1499	1
ncbigene:9133	ncbigene:9818	1
ncbigene:2099	ncbigene:57171	1
ncbigene:3586	ncbigene:3592	1
ncbigene:2268	ncbigene:1947	1
ncbigene:89910	ncbigene:7320	1
ncbigene:7297	ncbigene:6775	1
ncbigene:26086	ncbigene:1237	1
ncbigene:3274	ncbigene:3603	1
ncbigene:5571	ncbigene:10891	1
ncbigene:7297	ncbigene:3587	1
ncbigene:351	ncbigene:9344	1
ncbigene:6777	ncbigene:329	1
ncbigene:9350	ncbigene:7483	1
ncbigene:2002	ncbigene:81605	1
ncbigene:2957	ncbigene:64137	1
ncbigene:2983	ncbigene:103910	1
ncbigene:1950	ncbigene:5744	1
ncbigene:3630	ncbigene:1473	1
ncbigene:6714	ncbigene:1027	1
ncbigene:51176	ncbigene:762	1
ncbigene:5568	ncbigene:5257	1
ncbigene:6585	ncbigene:389	1
ncbigene:6011	ncbigene:1813	1
ncbigene:7157	ncbigene:56623	1
ncbigene:5566	ncbigene:9611	1
ncbigene:7334	ncbigene:929	1
ncbigene:7027	ncbigene:2874	1
ncbigene:2908	ncbigene:30009	1
ncbigene:1869	ncbigene:2893	1
ncbigene:7124	ncbigene:523	1
ncbigene:7029	ncbigene:4691	1
ncbigene:3458	ncbigene:3717	1
ncbigene:285362	ncbigene:411	1
ncbigene:6925	ncbigene:11221	1
ncbigene:9241	ncbigene:26046	1
ncbigene:4214	ncbigene:5607	1
ncbigene:1452	ncbigene:10971	1
ncbigene:6523	ncbigene:2321	1
ncbigene:6775	ncbigene:3313	1
ncbigene:23225	ncbigene:7514	1
ncbigene:27	ncbigene:10572	1
ncbigene:6776	ncbigene:598	1
ncbigene:1788	ncbigene:4436	1
ncbigene:51330	ncbigene:7187	1
ncbigene:5566	ncbigene:5256	1
ncbigene:9241	ncbigene:11197	1
ncbigene:9241	ncbigene:11185	1
ncbigene:3630	ncbigene:51187	1
ncbigene:5465	ncbigene:23498	1
ncbigene:5594	ncbigene:142	1
ncbigene:2530	ncbigene:4854	1
ncbigene:1950	ncbigene:85464	1
ncbigene:3630	ncbigene:25942	1
ncbigene:2100	ncbigene:91807	1
ncbigene:6581	ncbigene:1129	1
ncbigene:9241	ncbigene:79969	1
ncbigene:4602	ncbigene:58533	1
ncbigene:2551	ncbigene:51393	1
ncbigene:2950	ncbigene:5283	1
ncbigene:5566	ncbigene:6907	1
ncbigene:2534	ncbigene:1432	1
ncbigene:4094	ncbigene:2319	1
ncbigene:7157	ncbigene:3661	1
ncbigene:3630	ncbigene:8907	1
ncbigene:6622	ncbigene:5682	1
ncbigene:4773	ncbigene:836	1
ncbigene:4891	ncbigene:2160	1
ncbigene:9241	ncbigene:1302	1
ncbigene:5170	ncbigene:5586	1
ncbigene:5465	ncbigene:59067	1
ncbigene:4149	ncbigene:4683	1
ncbigene:374	ncbigene:1080	1
ncbigene:1387	ncbigene:1965	1
ncbigene:54106	ncbigene:2209	1
ncbigene:369	ncbigene:9351	1
ncbigene:2064	ncbigene:27113	1
ncbigene:467	ncbigene:537	1
ncbigene:5058	ncbigene:1487	1
ncbigene:6929	ncbigene:29956	1
ncbigene:2950	ncbigene:3099	1
ncbigene:5566	ncbigene:10945	1
ncbigene:9421	ncbigene:2741	1
ncbigene:191	ncbigene:4914	1
ncbigene:3630	ncbigene:6484	1
ncbigene:3630	ncbigene:1982	1
ncbigene:3439	ncbigene:1874	1
ncbigene:5730	ncbigene:10059	1
ncbigene:3630	ncbigene:5364	1
ncbigene:5568	ncbigene:785	1
ncbigene:55750	ncbigene:5595	1
ncbigene:10724	ncbigene:29086	1
ncbigene:1020	ncbigene:27429	1
ncbigene:9241	ncbigene:11051	1
ncbigene:9241	ncbigene:8450	1
ncbigene:3630	ncbigene:1603	1
ncbigene:6714	ncbigene:185	1
ncbigene:7528	ncbigene:2131	1
ncbigene:4149	ncbigene:6470	1
ncbigene:5579	ncbigene:2901	1
ncbigene:1386	ncbigene:1847	1
ncbigene:7124	ncbigene:5320	1
ncbigene:6714	ncbigene:3758	1
ncbigene:4211	ncbigene:5526	1
ncbigene:6927	ncbigene:2657	1
ncbigene:6714	ncbigene:9019	1
ncbigene:7124	ncbigene:6518	1
ncbigene:23683	ncbigene:28964	1
ncbigene:4602	ncbigene:23380	1
ncbigene:9241	ncbigene:394	1
ncbigene:1452	ncbigene:2308	1
ncbigene:9133	ncbigene:5501	1
ncbigene:2852	ncbigene:4792	1
ncbigene:2246	ncbigene:1398	1
ncbigene:836	ncbigene:1832	1
ncbigene:6647	ncbigene:2113	1
ncbigene:4763	ncbigene:56832	1
ncbigene:1027	ncbigene:5933	1
ncbigene:6774	ncbigene:5743	1
ncbigene:4303	ncbigene:7224	1
ncbigene:9241	ncbigene:9440	1
ncbigene:3458	ncbigene:23643	1
ncbigene:6925	ncbigene:5697	1
ncbigene:3972	ncbigene:5154	1
ncbigene:22914	ncbigene:2254	1
ncbigene:1050	ncbigene:5627	1
ncbigene:6935	ncbigene:55157	1
ncbigene:1020	ncbigene:7225	1
ncbigene:4303	ncbigene:9957	1
ncbigene:1111	ncbigene:6789	1
ncbigene:3439	ncbigene:4332	1
ncbigene:5155	ncbigene:2785	1
ncbigene:5093	ncbigene:1591	1
ncbigene:6778	ncbigene:3566	1
ncbigene:5777	ncbigene:3560	1
ncbigene:26020	ncbigene:335	1
ncbigene:6667	ncbigene:10465	1
ncbigene:5594	ncbigene:4688	1
ncbigene:5578	ncbigene:4846	1
ncbigene:5970	ncbigene:7161	1
ncbigene:6927	ncbigene:8972	1
ncbigene:5566	ncbigene:1032	1
ncbigene:472	ncbigene:699	1
ncbigene:5577	ncbigene:9586	1
ncbigene:3596	ncbigene:3687	1
ncbigene:472	ncbigene:5883	1
ncbigene:6714	ncbigene:6777	1
ncbigene:183	ncbigene:659	1
ncbigene:5582	ncbigene:2892	1
ncbigene:55233	ncbigene:25937	1
ncbigene:5465	ncbigene:22800	1
ncbigene:1111	ncbigene:3069	1
ncbigene:6667	ncbigene:2563	1
ncbigene:3630	ncbigene:54566	1
ncbigene:183	ncbigene:9734	1
ncbigene:9353	ncbigene:998	1
ncbigene:988	ncbigene:2255	1
ncbigene:3717	ncbigene:6654	1
ncbigene:8851	ncbigene:4001	1
ncbigene:5604	ncbigene:5600	1
ncbigene:5087	ncbigene:3112	1
ncbigene:26086	ncbigene:186	1
ncbigene:405	ncbigene:7291	1
ncbigene:6609	ncbigene:3569	1
ncbigene:3630	ncbigene:3778	1
ncbigene:5566	ncbigene:2625	1
ncbigene:1457	ncbigene:10163	1
ncbigene:3630	ncbigene:8985	1
ncbigene:6775	ncbigene:5062	1
ncbigene:23478	ncbigene:6234	1
ncbigene:5566	ncbigene:823	1
ncbigene:4609	ncbigene:595	1
ncbigene:10724	ncbigene:6159	1
ncbigene:2534	ncbigene:4133	1
ncbigene:1956	ncbigene:3761	1
ncbigene:4216	ncbigene:6773	1
ncbigene:2475	ncbigene:3667	1
ncbigene:5578	ncbigene:55503	1
ncbigene:26086	ncbigene:57007	1
ncbigene:5562	ncbigene:57521	1
ncbigene:974	ncbigene:5583	1
ncbigene:4205	ncbigene:7201	1
ncbigene:1649	ncbigene:8706	1
ncbigene:5347	ncbigene:5770	1
ncbigene:8573	ncbigene:6571	1
ncbigene:5578	ncbigene:6532	1
ncbigene:157	ncbigene:151	1
ncbigene:51176	ncbigene:2829	1
ncbigene:1612	ncbigene:2904	1
ncbigene:1432	ncbigene:27005	1
ncbigene:9241	ncbigene:2786	1
ncbigene:3586	ncbigene:6348	1
ncbigene:1191	ncbigene:727	1
ncbigene:1445	ncbigene:4067	1
ncbigene:8626	ncbigene:83439	1
ncbigene:9241	ncbigene:6817	1
ncbigene:2950	ncbigene:1677	1
ncbigene:5465	ncbigene:83401	1
ncbigene:9429	ncbigene:5021	1
ncbigene:10724	ncbigene:8660	1
ncbigene:815	ncbigene:240	1
ncbigene:3630	ncbigene:8945	1
ncbigene:406	ncbigene:4719	1
ncbigene:1457	ncbigene:8894	1
ncbigene:6777	ncbigene:8835	1
ncbigene:3576	ncbigene:26689	1
ncbigene:3643	ncbigene:2549	1
ncbigene:9241	ncbigene:6541	1
ncbigene:2100	ncbigene:3460	1
ncbigene:5290	ncbigene:6650	1
ncbigene:9088	ncbigene:9133	1
ncbigene:5588	ncbigene:84433	1
ncbigene:54205	ncbigene:840	1
ncbigene:367	ncbigene:112	1
ncbigene:9241	ncbigene:3784	1
ncbigene:5078	ncbigene:10788	1
ncbigene:5970	ncbigene:1439	1
ncbigene:1499	ncbigene:3480	1
ncbigene:4303	ncbigene:114879	1
ncbigene:9446	ncbigene:8452	1
ncbigene:5465	ncbigene:7592	1
ncbigene:7494	ncbigene:10525	1
ncbigene:2810	ncbigene:6932	1
ncbigene:4314	ncbigene:4318	1
ncbigene:9241	ncbigene:2173	1
ncbigene:2730	ncbigene:6950	1
ncbigene:7050	ncbigene:64084	1
ncbigene:7124	ncbigene:4233	1
ncbigene:57172	ncbigene:8672	1
ncbigene:1956	ncbigene:5515	1
ncbigene:10724	ncbigene:10286	1
ncbigene:6775	ncbigene:3596	1
ncbigene:4035	ncbigene:375790	1
ncbigene:5610	ncbigene:7157	1
ncbigene:6667	ncbigene:5819	1
ncbigene:4150	ncbigene:9518	1
ncbigene:3630	ncbigene:5792	1
ncbigene:7027	ncbigene:9261	1
ncbigene:836	ncbigene:1630	1
ncbigene:1432	ncbigene:3725	1
ncbigene:5777	ncbigene:3577	1
ncbigene:23678	ncbigene:2932	1
ncbigene:217	ncbigene:1386	1
ncbigene:6714	ncbigene:10746	1
ncbigene:2534	ncbigene:940	1
ncbigene:5607	ncbigene:207	1
ncbigene:55738	ncbigene:1211	1
ncbigene:4089	ncbigene:4208	1
ncbigene:6850	ncbigene:971	1
ncbigene:864	ncbigene:51176	1
ncbigene:8439	ncbigene:55512	1
ncbigene:9241	ncbigene:5502	1
ncbigene:7124	ncbigene:6401	1
ncbigene:5465	ncbigene:1036	1
ncbigene:9241	ncbigene:9353	1
ncbigene:3565	ncbigene:3716	1
ncbigene:4005	ncbigene:973	1
ncbigene:4150	ncbigene:11231	1
ncbigene:5157	ncbigene:9402	1
ncbigene:5925	ncbigene:84515	1
ncbigene:1457	ncbigene:4311	1
ncbigene:3172	ncbigene:5580	1
ncbigene:3162	ncbigene:3164	1
ncbigene:2246	ncbigene:23191	1
ncbigene:5465	ncbigene:59352	1
ncbigene:988	ncbigene:6095	1
ncbigene:6772	ncbigene:3595	1
ncbigene:10724	ncbigene:6132	1
ncbigene:5465	ncbigene:9935	1
ncbigene:6667	ncbigene:84992	1
ncbigene:2002	ncbigene:5435	1
ncbigene:5158	ncbigene:1258	1
ncbigene:3172	ncbigene:10249	1
ncbigene:2870	ncbigene:2826	1
ncbigene:2114	ncbigene:8771	1
ncbigene:3172	ncbigene:2524	1
ncbigene:9241	ncbigene:3033	1
ncbigene:9241	ncbigene:3710	1
ncbigene:2771	ncbigene:10747	1
ncbigene:10724	ncbigene:11218	1
ncbigene:9212	ncbigene:6204	1
ncbigene:4775	ncbigene:959	1
ncbigene:861	ncbigene:3977	1
ncbigene:1869	ncbigene:57657	1
ncbigene:1548	ncbigene:1871	1
ncbigene:3760	ncbigene:1131	1
ncbigene:3516	ncbigene:23493	1
ncbigene:25970	ncbigene:3717	1
ncbigene:220	ncbigene:10381	1
ncbigene:2950	ncbigene:7456	1
ncbigene:1553	ncbigene:5170	1
ncbigene:405	ncbigene:8553	1
ncbigene:3630	ncbigene:127	1
ncbigene:6778	ncbigene:7070	1
ncbigene:2242	ncbigene:56896	1
ncbigene:3596	ncbigene:3312	1
ncbigene:2938	ncbigene:2954	1
ncbigene:84639	ncbigene:27179	1
ncbigene:3630	ncbigene:107	1
ncbigene:351	ncbigene:126370	1
ncbigene:7528	ncbigene:920	1
ncbigene:91807	ncbigene:4620	1
ncbigene:9133	ncbigene:5048	1
ncbigene:207	ncbigene:7791	1
ncbigene:5465	ncbigene:119391	1
ncbigene:4150	ncbigene:23542	1
ncbigene:4318	ncbigene:2050	1
ncbigene:6543	ncbigene:5648	1
ncbigene:10724	ncbigene:3843	1
ncbigene:2002	ncbigene:593	1
ncbigene:3170	ncbigene:4302	1
ncbigene:196	ncbigene:2938	1
ncbigene:3952	ncbigene:6347	1
ncbigene:2773	ncbigene:5829	1
ncbigene:8976	ncbigene:950	1
ncbigene:5465	ncbigene:116071	1
ncbigene:7443	ncbigene:2010	1
ncbigene:5566	ncbigene:2697	1
ncbigene:4303	ncbigene:5587	1
ncbigene:5465	ncbigene:10113	1
ncbigene:4633	ncbigene:5527	1
ncbigene:3630	ncbigene:84133	1
ncbigene:6667	ncbigene:54468	1
ncbigene:2099	ncbigene:2149	1
ncbigene:10733	ncbigene:9738	1
ncbigene:5728	ncbigene:7465	1
ncbigene:5295	ncbigene:6198	1
ncbigene:9241	ncbigene:134	1
ncbigene:60559	ncbigene:6152	1
ncbigene:4602	ncbigene:5913	1
ncbigene:5058	ncbigene:653361	1
ncbigene:2782	ncbigene:941	1
ncbigene:1026	ncbigene:2629	1
ncbigene:4036	ncbigene:8029	1
ncbigene:51176	ncbigene:1896	1
ncbigene:5587	ncbigene:7099	1
ncbigene:1022	ncbigene:5892	1
ncbigene:9241	ncbigene:7436	1
ncbigene:3458	ncbigene:1736	1
ncbigene:7124	ncbigene:50848	1
ncbigene:3630	ncbigene:55741	1
ncbigene:1457	ncbigene:4306	1
ncbigene:79158	ncbigene:6272	1
ncbigene:9241	ncbigene:132	1
ncbigene:8717	ncbigene:5871	1
ncbigene:3726	ncbigene:3586	1
ncbigene:8648	ncbigene:6599	1
ncbigene:941	ncbigene:915	1
ncbigene:658	ncbigene:4087	1
ncbigene:9241	ncbigene:51144	1
ncbigene:5595	ncbigene:861	1
